2023-04-26 10:51:19,472 INFO    StreamThr :7688 [internal.py:wandb_internal():86] W&B internal server running at pid: 7688, started at: 2023-04-26 10:51:19.471339
2023-04-26 10:51:19,474 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: status
2023-04-26 10:51:19,477 INFO    WriterThread:7688 [datastore.py:open_for_write():85] open: d:\‘“Ë¿ƒ\vkr_gh\Drop_wall_impact\notebooks\wandb\run-20230426_105024-xewmo3it\run-xewmo3it.wandb
2023-04-26 10:51:19,479 DEBUG   SenderThread:7688 [sender.py:send():375] send: header
2023-04-26 10:51:19,479 DEBUG   SenderThread:7688 [sender.py:send():375] send: run
2023-04-26 10:51:20,050 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: check_version
2023-04-26 10:51:20,051 INFO    SenderThread:7688 [dir_watcher.py:__init__():219] watching files in: d:\‘“Ë¿ƒ\vkr_gh\Drop_wall_impact\notebooks\wandb\run-20230426_105024-xewmo3it\files
2023-04-26 10:51:20,053 INFO    SenderThread:7688 [sender.py:_start_run_threads():1124] run started: xewmo3it with start time 1682495478.62047
2023-04-26 10:51:20,053 DEBUG   SenderThread:7688 [sender.py:send_request():402] send_request: summary_record
2023-04-26 10:51:20,054 INFO    SenderThread:7688 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-04-26 10:51:20,055 DEBUG   SenderThread:7688 [sender.py:send_request():402] send_request: check_version
2023-04-26 10:51:20,356 DEBUG   HandlerThread:7688 [handler.py:handle_request():144] handle_request: run_start
2023-04-26 10:51:20,372 DEBUG   HandlerThread:7688 [system_info.py:__init__():31] System info init
2023-04-26 10:51:20,372 DEBUG   HandlerThread:7688 [system_info.py:__init__():46] System info init done
2023-04-26 10:51:20,372 INFO    HandlerThread:7688 [system_monitor.py:start():181] Starting system monitor
2023-04-26 10:51:20,373 INFO    SystemMonitor:7688 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-04-26 10:51:20,373 INFO    HandlerThread:7688 [system_monitor.py:probe():201] Collecting system info
2023-04-26 10:51:20,374 DEBUG   HandlerThread:7688 [system_info.py:probe():195] Probing system
2023-04-26 10:51:20,379 INFO    SystemMonitor:7688 [interfaces.py:start():190] Started cpu monitoring
2023-04-26 10:51:20,380 INFO    SystemMonitor:7688 [interfaces.py:start():190] Started disk monitoring
2023-04-26 10:51:20,381 INFO    SystemMonitor:7688 [interfaces.py:start():190] Started memory monitoring
2023-04-26 10:51:20,394 INFO    SystemMonitor:7688 [interfaces.py:start():190] Started network monitoring
2023-04-26 10:51:20,395 DEBUG   HandlerThread:7688 [system_info.py:_probe_git():180] Probing git
2023-04-26 10:51:20,492 DEBUG   HandlerThread:7688 [system_info.py:_probe_git():188] Probing git done
2023-04-26 10:51:20,492 DEBUG   HandlerThread:7688 [system_info.py:probe():240] Probing system done
